work_year,job_title,salary_currency,salary,work_setting,company_location,company_size
2022,Machine Learning Engineer,USD,246000,Remote,United States,M
2022,Machine Learning Engineer,USD,201000,Remote,United States,M
2022,Data Engineer,USD,187000,Remote,United States,M
2022,Data Engineer,USD,153000,Remote,United States,M
2022,Machine Learning Engineer,USD,255000,Remote,Mexico,M
2022,Machine Learning Engineer,USD,185000,Remote,Mexico,M
2022,Data Analyst,GBP,350000,In-person,United Kingdom,M
2022,Data Analyst,GBP,45000,In-person,United Kingdom,M
2022,Data Analyst,EUR,48000,In-person,Spain,M
2022,Data Analyst,EUR,38000,In-person,Spain,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2022,BI Data Analyst,EUR,58000,In-person,Germany,L
2022,BI Developer,USD,140000,Remote,United States,M
2022,BI Developer,USD,120000,Remote,United States,M
2022,Data Analyst,USD,75000,Remote,United States,M
2022,Data Analyst,USD,60000,Remote,United States,M
2022,Data Analyst,USD,50000,Hybrid,United States,L
2022,MLOps Engineer,USD,134000,Remote,United States,M
2022,MLOps Engineer,USD,124000,Remote,United States,M
2022,Data Analyst,USD,166700,In-person,United States,M
2022,Data Analyst,USD,119000,In-person,United States,M
2022,Data Scientist,USD,124234,In-person,United States,M
2022,Data Scientist,USD,74540,In-person,United States,M
2022,Data Analyst,USD,100000,Remote,United States,M
2022,Data Analyst,USD,65000,Remote,United States,M
2022,AI Scientist,USD,200000,Hybrid,Canada,L
2022,Data Engineer,USD,220000,Remote,United States,M
2022,Data Engineer,USD,146000,Remote,United States,M
2022,Data Engineer,EUR,65000,In-person,Spain,M
2022,Data Engineer,EUR,35000,In-person,Spain,M
2022,Data Specialist,USD,110000,In-person,United States,M
2022,Data Specialist,USD,70000,In-person,United States,M
2022,Data Analyst,USD,50000,Hybrid,United States,L
2022,Data Engineer,USD,120000,In-person,United States,M
2022,Data Engineer,USD,95000,In-person,United States,M
2022,Data Analyst,USD,150000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Scientist,EUR,45000,In-person,Spain,M
2022,Data Scientist,EUR,36000,In-person,Spain,M
2022,Data Architect,USD,190000,Remote,United States,M
2022,Data Architect,USD,135000,Remote,United States,M
2022,Data Scientist,USD,128000,In-person,United States,M
2022,Data Scientist,USD,81500,In-person,United States,M
2022,Data Scientist,USD,173000,Remote,United States,M
2022,Data Scientist,USD,110000,Remote,United States,M
2022,Machine Learning Engineer,USD,192000,In-person,United States,M
2022,Machine Learning Engineer,USD,120000,In-person,United States,M
2022,Data Analyst,USD,115934,Remote,United States,M
2022,Data Analyst,USD,81666,Remote,United States,M
2022,Data Analyst,USD,120000,In-person,United States,M
2022,Data Analyst,USD,95000,In-person,United States,M
2022,Principal Machine Learning Engineer,USD,190000,Remote,United States,L
2022,Data Engineer,USD,194000,Remote,United States,M
2022,Data Engineer,USD,129400,Remote,United States,M
2022,Data Analyst,USD,201000,Remote,United States,M
2022,Data Analyst,USD,89200,Remote,United States,M
2022,Data Scientist,USD,165000,In-person,United States,M
2022,Data Scientist,USD,125000,In-person,United States,M
2022,Applied Scientist,USD,230000,Remote,United States,M
2022,Applied Scientist,USD,196000,Remote,United States,M
2022,Machine Learning Engineer,USD,130000,In-person,United States,M
2022,Machine Learning Engineer,USD,90000,In-person,United States,M
2022,Machine Learning Researcher,USD,150000,Remote,United States,M
2022,Machine Learning Researcher,USD,100000,Remote,United States,M
2022,Machine Learning Engineer,USD,230000,In-person,United States,M
2022,Machine Learning Engineer,USD,150000,In-person,United States,M
2022,Data Engineer,USD,153600,In-person,United States,M
2022,Data Engineer,USD,106800,In-person,United States,M
2022,Machine Learning Researcher,USD,130000,Remote,United States,M
2022,Machine Learning Researcher,USD,100000,Remote,United States,M
2022,Data Engineer,USD,216000,Remote,United States,M
2022,Data Engineer,USD,144000,Remote,United States,M
2022,Data Scientist,USD,180000,In-person,United States,M
2022,Data Scientist,USD,120000,In-person,United States,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Analyst,USD,192500,Remote,United States,M
2022,Data Analyst,USD,140000,Remote,United States,M
2022,Data Engineer,USD,152500,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Data Analyst,USD,65000,Remote,United States,M
2022,Data Analyst,USD,55000,Remote,United States,M
2022,Data Engineer,USD,178750,In-person,United States,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Scientist,EUR,60000,Remote,France,M
2022,Data Scientist,EUR,50000,Remote,France,M
2022,Machine Learning Scientist,USD,165000,In-person,United States,M
2022,Machine Learning Scientist,USD,135000,In-person,United States,M
2022,Analytics Engineer,USD,170000,Remote,United States,M
2022,Analytics Engineer,USD,125000,Remote,United States,M
2022,Data Engineer,USD,105000,In-person,United States,M
2022,Data Engineer,USD,70000,In-person,United States,M
2022,Data Scientist,USD,130000,In-person,United States,M
2022,Data Scientist,USD,95000,In-person,United States,M
2022,Data Scientist,USD,203500,In-person,United States,M
2022,Data Scientist,USD,152000,In-person,United States,M
2022,Data Engineer,USD,197430,Remote,United States,M
2022,Data Engineer,USD,134760,Remote,United States,M
2022,Data Scientist,USD,120000,Remote,United States,M
2022,Data Engineer,USD,197000,In-person,United States,M
2022,Data Engineer,USD,99000,In-person,United States,M
2022,Data Engineer,USD,220000,Remote,United States,M
2022,Data Engineer,USD,162000,Remote,United States,M
2022,Data Engineer,EUR,105120,In-person,Lithuania,M
2022,Data Engineer,EUR,75360,In-person,Lithuania,M
2022,Data Science Consultant,GBP,57000,In-person,United Kingdom,M
2022,Data Science Consultant,GBP,42000,In-person,United Kingdom,M
2022,Data Architect,USD,149040,Remote,United States,M
2022,Data Architect,USD,113900,Remote,United States,M
2020,Business Data Analyst,USD,95000,In-person,United States,M
2021,Data Analyst,USD,115000,Remote,United States,S
2022,Data Analyst,USD,171000,Remote,Australia,L
2022,Data Engineer,USD,100000,In-person,United States,M
2022,Data Engineer,USD,78000,In-person,United States,M
2022,Data Engineer,USD,120000,In-person,United States,M
2022,Data Engineer,USD,95000,In-person,United States,M
2022,Data Specialist,USD,110000,In-person,United States,M
2022,Data Specialist,USD,70000,In-person,United States,M
2022,Data Analytics Consultant,USD,50000,Remote,United States,S
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Analyst,USD,150000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Engineer,USD,230000,Remote,United States,M
2022,Data Engineer,USD,154600,Remote,United States,M
2022,Machine Learning Engineer,USD,204500,In-person,United States,M
2022,Machine Learning Engineer,USD,142200,In-person,United States,M
2022,Data Engineer,USD,160000,Remote,United States,M
2022,Data Engineer,USD,75000,Remote,United States,M
2022,Data Scientist,EUR,45000,In-person,Spain,M
2022,Data Scientist,EUR,36000,In-person,Spain,M
2022,Data Engineer,USD,213000,In-person,United States,M
2022,Data Engineer,USD,152000,In-person,United States,M
2022,Data Scientist,USD,140000,Remote,United States,M
2022,Data Scientist,USD,120000,Remote,United States,M
2022,Data Scientist,USD,110000,In-person,United States,M
2022,Data Scientist,USD,70000,In-person,United States,M
2022,Machine Learning Software Engineer,USD,227200,Remote,Canada,M
2022,Machine Learning Software Engineer,USD,168000,Remote,Canada,M
2022,Data Scientist,EUR,61000,In-person,Germany,M
2022,Data Scientist,EUR,58000,In-person,Germany,M
2022,ML Engineer,USD,243000,Remote,United States,M
2022,ML Engineer,USD,183000,Remote,United States,M
2022,Data Engineer,USD,175000,In-person,United States,M
2022,Data Engineer,USD,150000,In-person,United States,M
2022,Data Scientist,USD,130000,Remote,United States,M
2022,Data Scientist,USD,90000,Remote,United States,M
2022,Data Analyst,USD,165000,In-person,United States,M
2022,Data Analyst,USD,124000,In-person,United States,M
2022,Data Engineer,USD,178000,In-person,Canada,M
2022,Data Engineer,USD,132000,In-person,Canada,M
2022,Data Engineer,USD,300000,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2022,Data Analyst,USD,116000,Remote,United States,M
2022,Data Analyst,USD,96000,Remote,United States,M
2022,Data Analyst,GBP,75000,In-person,United Kingdom,M
2022,Data Analyst,GBP,57000,In-person,United Kingdom,M
2022,Data Analyst,USD,105000,In-person,United States,M
2022,Data Analyst,USD,70000,In-person,United States,M
2022,Machine Learning Researcher,CAD,137000,Hybrid,Canada,L
2022,Data Engineer,USD,194000,Remote,United States,M
2022,Data Engineer,USD,129400,Remote,United States,M
2022,Data Architect,USD,190000,Remote,United States,M
2022,Data Architect,USD,135000,Remote,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Analyst,USD,70000,In-person,United States,M
2022,Machine Learning Engineer,USD,189750,In-person,United States,M
2022,Machine Learning Engineer,USD,140250,In-person,United States,M
2022,Data Analyst,USD,130000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Analyst,USD,160000,In-person,United States,M
2022,Data Analyst,USD,109000,In-person,United States,M
2022,Research Engineer,USD,250000,In-person,United States,M
2022,Research Engineer,USD,150000,In-person,United States,M
2022,Data Analyst,USD,206000,In-person,United States,M
2022,Data Analyst,USD,160000,In-person,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Engineer,USD,120000,In-person,United States,M
2022,Machine Learning Engineer,EUR,110000,Remote,France,M
2022,Machine Learning Engineer,EUR,70000,Remote,France,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Analyst,USD,150000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Engineer,USD,120000,In-person,United States,M
2022,Data Engineer,USD,95000,In-person,United States,M
2022,Data Engineer,EUR,65000,In-person,Spain,M
2022,Data Engineer,EUR,40000,In-person,Spain,M
2022,Data Engineer,USD,191200,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Data Engineer,USD,191200,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Machine Learning Research Engineer,EUR,63000,Hybrid,Germany,L
2022,Data Engineer,USD,230000,In-person,United States,L
2022,Data Engineer,USD,154600,In-person,United States,L
2022,Data Engineer,USD,120000,In-person,United States,M
2022,Data Engineer,USD,95000,In-person,United States,M
2022,Data Scientist,USD,140000,In-person,United States,M
2022,Data Scientist,USD,120000,In-person,United States,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2022,Data Analyst,USD,80000,Remote,United States,L
2022,Data Engineer,USD,185900,In-person,United States,M
2022,Data Engineer,USD,129300,In-person,United States,M
2022,Analytics Engineer,USD,135000,In-person,United States,M
2022,Analytics Engineer,USD,110000,In-person,United States,M
2022,Data Analytics Manager,USD,155000,In-person,United States,M
2022,Data Analytics Manager,USD,140000,In-person,United States,M
2022,Data Engineer,USD,205000,Remote,United States,M
2022,Data Engineer,USD,150000,Remote,United States,M
2022,Data Engineer,USD,179500,In-person,United States,M
2022,Data Engineer,USD,134000,In-person,United States,M
2022,Data Scientist,USD,180000,In-person,United States,M
2022,Data Scientist,USD,120000,In-person,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Scientist,USD,175000,Remote,United States,M
2022,Data Scientist,USD,145000,Remote,United States,M
2022,Data Architect,USD,235000,Remote,United States,M
2022,Data Architect,USD,175000,Remote,United States,M
2022,Data Science Consultant,EUR,26000,Hybrid,Spain,L
2022,Data Engineer,USD,160000,Remote,United States,M
2022,Data Engineer,USD,90000,Remote,United States,M
2022,Data Engineer,EUR,65000,In-person,Spain,M
2022,Data Engineer,EUR,35000,In-person,Spain,M
2022,Data Engineer,USD,145000,In-person,United States,M
2022,Data Engineer,USD,115000,In-person,United States,M
2022,Data Specialist,USD,165000,In-person,United States,M
2022,Data Specialist,USD,135000,In-person,United States,M
2022,Data Engineer,USD,168400,In-person,United States,M
2022,Data Engineer,USD,105200,In-person,United States,M
2022,Deep Learning Engineer,GBP,70000,Remote,United Kingdom,M
2022,Deep Learning Engineer,GBP,40000,Remote,United Kingdom,M
2022,Data Engineer,USD,200000,In-person,United States,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Scientist,EUR,45000,In-person,Spain,M
2022,Data Scientist,EUR,36000,In-person,Spain,M
2022,Data Scientist,USD,198800,In-person,United States,M
2022,Data Scientist,USD,122600,In-person,United States,M
2022,Machine Learning Engineer,USD,100000,Remote,Iran,M
2022,BI Data Analyst,EUR,100000,Hybrid,France,M
2022,Data Analyst,USD,130000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Analytics Engineer,GBP,85000,In-person,United Kingdom,M
2022,Analytics Engineer,GBP,60000,In-person,United Kingdom,M
2022,Data Engineer,USD,125000,Remote,United States,M
2022,Data Engineer,USD,110000,Remote,United States,M
2022,Data Analyst,USD,165000,In-person,United States,M
2022,Data Analyst,USD,124000,In-person,United States,M
2022,Data Scientist,USD,148000,Remote,United States,M
2022,Data Scientist,USD,107000,Remote,United States,M
2022,Data Analyst,USD,150000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Engineer,USD,120000,In-person,United States,M
2022,Data Engineer,USD,95000,In-person,United States,M
2022,Data Engineer,USD,153600,In-person,United States,M
2022,Data Engineer,USD,106800,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,Canada,M
2022,Data Analyst,USD,65000,In-person,Canada,M
2022,Data Engineer,USD,120000,In-person,United States,M
2022,Data Engineer,USD,95000,In-person,United States,M
2022,Data Engineer,EUR,60000,In-person,Portugal,M
2022,Data Engineer,EUR,35000,In-person,Portugal,M
2022,Data Engineer,USD,310000,Remote,United States,M
2022,Data Engineer,USD,239000,Remote,United States,M
2022,Data Science Manager,USD,299500,In-person,United States,M
2022,Data Science Manager,USD,245100,In-person,United States,M
2022,Data Scientist,USD,168000,Remote,United States,M
2022,Data Scientist,USD,130000,Remote,United States,M
2022,Data Scientist,USD,136000,Remote,United States,M
2022,Data Scientist,USD,104000,Remote,United States,M
2022,Data Engineer,USD,161000,Remote,United States,M
2022,Data Engineer,USD,118000,Remote,United States,M
2022,Applied Scientist,USD,205000,Remote,United States,M
2022,Applied Scientist,USD,184000,Remote,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Science Manager,USD,247500,In-person,United States,M
2022,Data Science Manager,USD,172200,In-person,United States,M
2022,Data Management Specialist,EUR,65000,In-person,Italy,L
2022,Data Analyst,USD,177000,In-person,United States,M
2022,Data Analyst,USD,131000,In-person,United States,M
2022,Applied Scientist,USD,205000,Remote,United States,M
2022,Applied Scientist,USD,184000,Remote,United States,M
2022,Data Engineer,USD,146000,In-person,United States,M
2022,Data Engineer,USD,102000,In-person,United States,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2022,Applied Scientist,USD,230000,Remote,United States,M
2022,Applied Scientist,USD,196000,Remote,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Engineer,USD,100000,In-person,United States,M
2022,Data Engineer,USD,80000,In-person,United States,M
2022,Data Engineer,USD,65000,In-person,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Engineer,USD,100000,In-person,United States,M
2022,Data Engineer,GBP,50000,Remote,United Kingdom,M
2022,Data Engineer,GBP,35000,Remote,United Kingdom,M
2022,Data Engineer,USD,175000,Remote,United States,M
2022,Data Engineer,USD,135000,Remote,United States,M
2022,Data Scientist,USD,80000,In-person,United States,M
2022,Data Engineer,USD,231250,Remote,United States,M
2022,Data Engineer,USD,138750,Remote,United States,M
2022,Analytics Engineer,USD,193750,Remote,United States,M
2022,Analytics Engineer,USD,116250,Remote,United States,M
2022,Data Engineer,USD,231250,Remote,United States,M
2022,Data Engineer,USD,138750,Remote,United States,M
2022,Analytics Engineer,USD,231250,Remote,United States,M
2022,Analytics Engineer,USD,138750,Remote,United States,M
2022,Analytics Engineer,USD,231250,Remote,United States,M
2022,Analytics Engineer,USD,138750,Remote,United States,M
2022,Data Engineer,USD,193750,Remote,United States,M
2022,Data Engineer,USD,116250,Remote,United States,M
2022,Data Scientist,USD,208000,Remote,United States,M
2022,Data Scientist,USD,127000,Remote,United States,M
2022,Research Scientist,USD,300000,Remote,United States,M
2022,Research Scientist,USD,196000,Remote,United States,M
2022,Machine Learning Engineer,USD,204500,In-person,United States,M
2022,Machine Learning Engineer,USD,142200,In-person,United States,M
2021,Autonomous Vehicle Technician,USD,45555,Hybrid,Bahamas,M
2022,Data Engineer,USD,185900,In-person,United States,M
2022,Data Engineer,USD,129300,In-person,United States,M
2022,Data Scientist,EUR,45000,In-person,Spain,M
2022,Data Scientist,EUR,36000,In-person,Spain,M
2022,Machine Learning Engineer,USD,204500,In-person,United States,M
2022,Machine Learning Engineer,USD,142200,In-person,United States,M
2022,Data Scientist,USD,205000,Remote,United States,M
2022,Data Scientist,USD,185000,Remote,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Machine Learning Engineer,USD,247500,In-person,United States,M
2022,Machine Learning Engineer,USD,172200,In-person,United States,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Analyst,USD,150000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Analyst,USD,110000,In-person,United States,M
2022,Data Analyst,USD,95000,In-person,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Applied Scientist,USD,205000,Remote,United States,M
2022,Applied Scientist,USD,184000,Remote,United States,M
2022,Data Science Tech Lead,USD,375000,Hybrid,United States,L
2022,Data Engineer,USD,191200,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Data Scientist,USD,225000,In-person,United States,M
2022,Data Scientist,USD,156400,In-person,United States,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2022,Machine Learning Engineer,USD,204500,In-person,United States,M
2022,Machine Learning Engineer,USD,142200,In-person,United States,M
2022,Machine Learning Engineer,GBP,85000,In-person,United Kingdom,M
2022,Machine Learning Engineer,GBP,65000,In-person,United Kingdom,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Scientist,USD,140700,In-person,United States,M
2022,Data Scientist,USD,93800,In-person,United States,M
2022,Data Scientist,USD,350000,Remote,United States,M
2022,Data Scientist,USD,135000,Remote,United States,M
2022,Data Analyst,USD,115934,Remote,United States,M
2022,Data Analyst,USD,81666,Remote,United States,M
2022,Machine Learning Engineer,CHF,100000,Remote,Switzerland,L
2022,Machine Learning Developer,USD,33000,Remote,Germany,S
2022,Machine Learning Scientist,EUR,33000,Remote,Germany,S
2022,Machine Learning Engineer,USD,201000,In-person,United States,M
2022,Machine Learning Engineer,USD,119000,In-person,United States,M
2022,Data Engineer,USD,175000,Remote,United States,M
2022,Data Engineer,USD,150000,Remote,United States,M
2022,Data Analyst,USD,154560,In-person,United States,M
2022,Data Analyst,USD,123648,In-person,United States,M
2022,Data Analyst,USD,130000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Data Engineer,USD,170000,In-person,United States,M
2022,Data Engineer,USD,145000,In-person,United States,M
2022,Data Engineer,USD,135000,Remote,United States,M
2022,Data Engineer,USD,100000,Remote,United States,M
2022,Data Scientist,USD,247500,In-person,United States,M
2022,Data Scientist,USD,172200,In-person,United States,M
2022,Data Scientist,USD,177500,Remote,United States,M
2022,Data Scientist,USD,134000,Remote,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Architect,USD,192564,Remote,United States,M
2022,Data Architect,USD,144854,Remote,United States,M
2022,Data Analyst,USD,130000,In-person,United States,M
2022,Data Analyst,USD,105000,In-person,United States,M
2022,Data Engineer,USD,179305,Remote,United States,M
2022,Data Engineer,USD,142127,Remote,United States,M
2022,Data Engineer,USD,315000,Remote,United States,M
2022,Data Engineer,USD,225000,Remote,United States,M
2022,Data Scientist,USD,243900,Remote,United States,M
2022,Data Scientist,USD,156600,Remote,United States,M
2022,Data Analyst,USD,206000,In-person,United States,M
2022,Data Analyst,USD,160000,In-person,United States,M
2022,Data Analyst,USD,109000,In-person,United States,M
2022,Data Analyst,USD,79000,In-person,United States,M
2022,Data Analyst,USD,160000,In-person,United States,M
2022,Data Analyst,USD,109000,In-person,United States,M
2022,Data Scientist Lead,EUR,85000,Hybrid,Austria,L
2022,Data Engineer,USD,182500,Remote,United States,M
2022,Data Engineer,USD,128500,Remote,United States,M
2022,Data Engineer,USD,160000,Remote,United States,M
2022,Data Engineer,USD,90000,Remote,United States,M
2022,Data Manager,USD,77300,Remote,United States,M
2022,Data Manager,USD,45600,Remote,United States,M
2022,Data Analyst,USD,127000,Remote,United States,M
2022,Data Analyst,USD,110000,Remote,United States,M
2022,Data Architect,USD,210000,Remote,United States,M
2022,Data Architect,USD,136000,Remote,United States,M
2022,Data Engineer,USD,170000,Remote,United States,M
2022,Data Engineer,USD,140000,Remote,United States,M
2022,Data Engineer,USD,247500,In-person,United States,M
2022,Data Engineer,USD,172200,In-person,United States,M
2022,Data Engineer,USD,225000,In-person,United States,M
2022,Data Engineer,USD,184100,In-person,United States,M
2022,Machine Learning Engineer,USD,130000,In-person,United States,M
2022,Machine Learning Engineer,USD,90000,In-person,United States,M
2022,Data Scientist,USD,120000,Remote,United States,M
2022,Data Scientist,USD,100000,Remote,United States,M
2022,Data Scientist,USD,85000,Remote,United States,M
2022,Data Scientist,USD,78000,Remote,United States,M
2022,Data Engineer,USD,161000,Remote,United States,M
2022,Data Engineer,USD,110000,Remote,United States,M
2022,Data Scientist,USD,136000,Remote,United States,M
2022,Data Scientist,USD,104000,Remote,United States,M
2022,Data Scientist,EUR,45000,In-person,Spain,M
2022,Data Scientist,EUR,36000,In-person,Spain,M
2022,Head of Data,USD,205000,In-person,United States,M
2022,Head of Data,USD,160000,In-person,United States,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2022,Data Engineer,GBP,50000,Remote,United Kingdom,M
2022,Data Engineer,GBP,40000,Remote,United Kingdom,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Data Scientist,USD,245000,In-person,United States,M
2022,Data Scientist,USD,180000,In-person,United States,M
2022,Data Engineer,USD,135000,In-person,United States,M
2022,Data Engineer,USD,100000,In-person,United States,M
2022,Data Engineer,USD,220000,In-person,United States,M
2022,Data Engineer,USD,150000,In-person,United States,M
2022,Data Scientist,USD,198440,In-person,United States,L
2022,Data Scientist,USD,144000,In-person,United States,L
2022,Data Engineer,USD,240000,In-person,United States,M
2022,Data Engineer,USD,170000,In-person,United States,M
2022,Data Scientist,USD,198440,In-person,United States,M
2022,Data Scientist,USD,144000,In-person,United States,M
2022,Data Analyst,USD,150000,Remote,United States,M
2022,Data Analyst,USD,100000,Remote,United States,M
2022,Data Analyst,USD,120000,In-person,United States,M
2022,Data Analyst,USD,95000,In-person,United States,M
2022,Data Scientist,GBP,47000,Hybrid,United Kingdom,M
2022,Data Analyst,USD,64000,Remote,United States,L
2022,Data Scientist,EUR,38000,Hybrid,France,L
2022,Machine Learning Engineer,USD,187200,Remote,Canada,M
2022,Machine Learning Engineer,USD,116100,Remote,Canada,M
2022,Data Analyst,USD,150000,In-person,United States,M
2022,Data Analyst,USD,127000,In-person,United States,M
2022,Data Engineer,USD,275000,Remote,United States,M
2022,Data Engineer,USD,166000,Remote,United States,M
2022,Data Scientist,USD,159699,In-person,United States,M
2022,Data Scientist,USD,138938,In-person,United States,M
2022,BI Analyst,USD,76000,Hybrid,United States,L
2022,Data Analyst,USD,166700,In-person,United States,M
2022,Data Analyst,USD,119000,In-person,United States,M
2022,Data Analyst,USD,130000,In-person,United States,M
2022,Data Analyst,USD,100000,In-person,United States,M
2022,Analytics Engineer,GBP,84000,In-person,United Kingdom,M
2022,Analytics Engineer,GBP,75000,In-person,United Kingdom,M
2022,Data Analyst,USD,80000,In-person,United States,M
2022,Data Analyst,USD,52500,In-person,United States,M
2022,Data Engineer,USD,236000,Remote,United States,M
2022,Data Engineer,USD,182000,Remote,United States,M
2022,Data Scientist,USD,180000,Remote,United States,M
2022,Data Scientist,USD,140000,Remote,United States,M
2022,Data Scientist,USD,225000,In-person,United States,M
2022,Data Scientist,USD,156400,In-person,United States,M
2022,Data Analyst,USD,135000,Remote,United States,M
2022,Data Analyst,USD,100000,Remote,United States,M
2022,Machine Learning Engineer,USD,204500,In-person,United States,M
2022,Machine Learning Engineer,USD,142200,In-person,United States,M
2022,Research Engineer,USD,240000,Remote,United States,M
2022,Data Analyst,USD,125404,Hybrid,United States,S
2022,Data Engineer,USD,300000,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Data Engineer,USD,195000,Remote,United States,M
2022,Data Engineer,USD,175000,Remote,United States,M
2022,Data Engineer,USD,155000,In-person,United States,M
2022,Data Engineer,USD,110000,In-person,United States,M
2022,Data Operations Analyst,USD,123000,In-person,United States,M
2022,Data Operations Analyst,USD,92250,In-person,United States,M
2022,Data Engineer,USD,170000,In-person,United States,M
2022,Data Engineer,USD,150000,In-person,United States,M
2022,ML Engineer,USD,180000,Remote,United States,M
2022,ML Engineer,USD,100000,Remote,United States,M
2022,Data Engineer,USD,97000,Remote,United States,M
2022,Data Engineer,USD,90000,Remote,United States,M
2022,Data Engineer,USD,200000,In-person,United States,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Machine Learning Engineer,USD,210000,Remote,United States,M
2022,Machine Learning Engineer,USD,180000,Remote,United States,M
2022,Data Engineer,USD,260000,In-person,United States,M
2022,Data Engineer,USD,180000,In-person,United States,M
2022,Analytics Engineer,USD,210000,Remote,United States,M
2022,Analytics Engineer,USD,157000,Remote,United States,M
2022,Data Scientist,USD,180000,Remote,United States,M
2022,Data Scientist,USD,100000,Remote,United States,M
2022,Data Analyst,USD,80000,In-person,United States,M
2022,Data Analyst,USD,52500,In-person,United States,M
2022,Data Architect,USD,128000,In-person,United States,M
2022,Data Architect,USD,81500,In-person,United States,M
2022,Data Operations Engineer,USD,105000,In-person,United States,M
2022,Data Operations Engineer,USD,70000,In-person,United States,M
2022,Data Scientist,USD,175000,In-person,United States,M
2022,Data Scientist,USD,122500,In-person,United States,M
2022,Data Engineer,USD,171000,In-person,United States,M
2022,Data Engineer,USD,117000,In-person,United States,M
2022,Data Scientist,USD,202800,In-person,United States,L
2022,Data Scientist,USD,104300,In-person,United States,L
2022,Data Analyst,EUR,48000,In-person,Spain,M
2022,Data Analyst,EUR,35000,In-person,Spain,M
2022,Data Engineer,USD,197000,In-person,United States,M
2022,Data Engineer,USD,99000,In-person,United States,M
2022,Data Engineer,USD,160000,In-person,United States,M
2022,Data Engineer,USD,110000,In-person,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Scientist,USD,30000,Remote,Mexico,L
2022,Analytics Engineer,USD,78000,Remote,Brazil,M
2022,Analytics Engineer,USD,48000,Remote,Brazil,M
2022,Data Engineer,USD,170000,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
