work_year,job_title,job_category,salary_in_usd,work_setting
2023,Research Scientist,Data Science and Research,184700,In-person
2023,Machine Learning Scientist,Machine Learning and AI,250000,In-person
2023,Machine Learning Scientist,Machine Learning and AI,200000,In-person
2023,Data Scientist,Data Science and Research,136000,In-person
2023,Data Scientist,Data Science and Research,91000,In-person
2023,Data Scientist,Data Science and Research,185900,In-person
2023,Data Scientist,Data Science and Research,129300,In-person
2023,Data Analyst,Data Analysis,143000,Remote
2023,Data Analyst,Data Analysis,78000,Remote
2023,Data Scientist,Data Science and Research,135000,In-person
2023,Data Scientist,Data Science and Research,110000,In-person
2023,Data Engineer,Data Engineering,142000,In-person
2023,Data Engineer,Data Engineering,102200,In-person
2023,Data Scientist,Data Science and Research,137500,In-person
2023,Data Scientist,Data Science and Research,81500,In-person
2023,BI Analyst,BI and Visualization,202000,Remote
2023,BI Analyst,BI and Visualization,147000,Remote
2023,Data Scientist,Data Science and Research,140000,In-person
2023,Data Scientist,Data Science and Research,125000,In-person
2023,Data Scientist,Data Science and Research,170625,In-person
2023,Data Scientist,Data Science and Research,127950,In-person
2023,Data Scientist,Data Science and Research,123040,In-person
2023,Data Scientist,Data Science and Research,86128,In-person
2023,Data Analyst,Data Analysis,85256,In-person
2023,Data Analyst,Data Analysis,71615,In-person
2023,Data Scientist,Data Science and Research,100000,In-person
2023,Research Analyst,Data Science and Research,100000,In-person
2023,Data Engineer,Data Engineering,185000,In-person
2023,Data Engineer,Data Engineering,125000,In-person
2023,Data Management Analyst,Data Management and Strategy,60000,Remote
2023,Data Management Analyst,Data Management and Strategy,52000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,300000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,260000,In-person
2023,Data Scientist,Data Science and Research,225000,In-person
2023,Data Scientist,Data Science and Research,170000,In-person
2023,Business Intelligence Analyst,BI and Visualization,100000,Remote
2023,Business Intelligence Analyst,BI and Visualization,80000,Remote
2023,Machine Learning Modeler,Machine Learning and AI,204500,In-person
2023,Machine Learning Modeler,Machine Learning and AI,142200,In-person
2023,Data Scientist,Data Science and Research,135000,Remote
2023,Data Scientist,Data Science and Research,100000,Remote
2023,Data Scientist,Data Science and Research,297300,Remote
2023,Data Scientist,Data Science and Research,198200,Remote
2023,Machine Learning Engineer,Machine Learning and AI,240000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,190000,Remote
2023,Business Intelligence Engineer,BI and Visualization,185000,In-person
2023,Business Intelligence Engineer,BI and Visualization,79600,In-person
2023,Applied Scientist,Data Science and Research,222200,In-person
2023,Applied Scientist,Data Science and Research,136000,In-person
2023,Data Engineer,Data Engineering,110000,Remote
2023,Data Engineer,Data Engineering,95000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,324000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,159000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,207700,In-person
2023,Machine Learning Engineer,Machine Learning and AI,133700,In-person
2023,Research Analyst,Data Science and Research,71000,Remote
2023,Research Analyst,Data Science and Research,57000,Remote
2023,Applied Scientist,Data Science and Research,222200,In-person
2023,Applied Scientist,Data Science and Research,136000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,200000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,150000,Remote
2023,Data Analyst,Data Analysis,59000,Remote
2023,Data Analyst,Data Analysis,50000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,234000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,208000,Remote
2023,Analytics Engineer,Leadership and Management,187000,Remote
2023,Analytics Engineer,Leadership and Management,128000,Remote
2023,BI Analyst,BI and Visualization,202000,Remote
2023,BI Analyst,BI and Visualization,147000,Remote
2023,AI Engineer,Machine Learning and AI,50000,Remote
2023,Data Scientist,Data Science and Research,64781,Remote
2023,Data Scientist,Data Science and Research,57223,Hybrid
2023,Data Science Consultant,Data Science and Research,21000,Remote
2023,Data Analyst,Data Analysis,135000,In-person
2023,Data Analyst,Data Analysis,120000,In-person
2023,Data Architect,Data Architecture and Modeling,150000,Remote
2023,Data Architect,Data Architecture and Modeling,140000,Remote
2023,Research Scientist,Data Science and Research,190000,In-person
2023,Research Scientist,Data Science and Research,165000,In-person
2023,Data Scientist,Data Science and Research,280000,Remote
2023,Data Scientist,Data Science and Research,190000,Remote
2023,Data Science Director,Data Science and Research,212000,In-person
2023,Data Science Director,Data Science and Research,190000,In-person
2023,Business Intelligence Engineer,BI and Visualization,43064,In-person
2023,Business Intelligence Engineer,BI and Visualization,43064,In-person
2023,Machine Learning Engineer,Machine Learning and AI,245700,In-person
2023,Machine Learning Engineer,Machine Learning and AI,132300,In-person
2023,Data Specialist,Data Management and Strategy,90000,In-person
2023,Data Specialist,Data Management and Strategy,80000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,212000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,93300,In-person
2023,Data Scientist,Data Science and Research,212000,In-person
2023,Data Scientist,Data Science and Research,93300,In-person
2023,ML Engineer,Machine Learning and AI,276000,In-person
2023,ML Engineer,Machine Learning and AI,174000,In-person
2023,Data Engineer,Data Engineering,133000,In-person
2023,Data Engineer,Data Engineering,58300,In-person
2023,Data Analyst,Data Analysis,145640,In-person
2023,Data Analyst,Data Analysis,84400,In-person
2023,Data Engineer,Data Engineering,300000,Remote
2023,Data Engineer,Data Engineering,195000,Remote
2023,Data Architect,Data Architecture and Modeling,190000,Remote
2023,Data Architect,Data Architecture and Modeling,107500,Remote
2023,Data Analyst,Data Analysis,105000,In-person
2023,Data Analyst,Data Analysis,75000,In-person
2023,Data Analyst,Data Analysis,140000,Remote
2023,Data Analyst,Data Analysis,98000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,204500,In-person
2023,Machine Learning Engineer,Machine Learning and AI,142200,In-person
2023,Data Scientist,Data Science and Research,236160,Remote
2023,Data Scientist,Data Science and Research,159408,Remote
2023,Data Analyst,Data Analysis,115000,Remote
2023,Data Analyst,Data Analysis,85000,Remote
2023,Data Product Manager,Leadership and Management,145000,In-person
2023,Data Product Manager,Leadership and Management,120000,In-person
2023,Data Analyst,Data Analysis,120350,Remote
2023,Data Analyst,Data Analysis,74400,Remote
2023,Data Analyst,Data Analysis,158494,Remote
2023,Data Analyst,Data Analysis,88052,Remote
2023,Analytics Engineer,Leadership and Management,181500,In-person
2023,Analytics Engineer,Leadership and Management,127000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,300000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,260000,In-person
2023,Data Scientist,Data Science and Research,258000,In-person
2023,Data Scientist,Data Science and Research,171000,In-person
2023,BI Data Analyst,Data Analysis,25000,Remote
2023,Data Scientist,Data Science and Research,200000,In-person
2023,Data Scientist,Data Science and Research,150000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,225300,In-person
2023,Machine Learning Engineer,Machine Learning and AI,197400,In-person
2023,Data Engineer,Data Engineering,205500,In-person
2023,Data Engineer,Data Engineering,128500,In-person
2023,Data Architect,Data Architecture and Modeling,191600,In-person
2023,Data Architect,Data Architecture and Modeling,125600,In-person
2023,Machine Learning Engineer,Machine Learning and AI,245700,In-person
2023,Machine Learning Engineer,Machine Learning and AI,132300,In-person
2023,Data Scientist,Data Science and Research,130410,In-person
2023,Data Scientist,Data Science and Research,92000,In-person
2023,Data Scientist,Data Science and Research,183900,In-person
2023,Data Scientist,Data Science and Research,108800,In-person
2023,Machine Learning Engineer,Machine Learning and AI,275000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,121200,In-person
2023,Data Scientist,Data Science and Research,166000,In-person
2023,Data Scientist,Data Science and Research,73100,In-person
2023,Data Scientist,Data Science and Research,231250,In-person
2023,Data Scientist,Data Science and Research,111000,In-person
2023,Data Engineer,Data Engineering,300000,In-person
2023,Data Engineer,Data Engineering,130000,In-person
2023,Data Engineer,Data Engineering,210500,In-person
2023,Data Engineer,Data Engineering,105300,In-person
2023,Data Engineer,Data Engineering,158400,In-person
2023,Data Engineer,Data Engineering,85800,In-person
2023,Machine Learning Engineer,Machine Learning and AI,305600,In-person
2023,Machine Learning Engineer,Machine Learning and AI,146600,In-person
2023,Data Analyst,Data Analysis,180400,In-person
2023,Data Analyst,Data Analysis,138800,In-person
2023,Data Scientist,Data Science and Research,258700,In-person
2023,Data Scientist,Data Science and Research,172500,In-person
2023,Data Scientist,Data Science and Research,156100,In-person
2023,Data Scientist,Data Science and Research,100400,In-person
2023,Data Analyst,Data Analysis,134200,In-person
2023,Data Analyst,Data Analysis,103200,In-person
2023,Data Analyst,Data Analysis,105000,In-person
2023,Data Analyst,Data Analysis,85000,In-person
2023,Data Scientist,Data Science and Research,220000,In-person
2023,Data Scientist,Data Science and Research,160000,In-person
2023,Data Analyst,Data Analysis,110000,Remote
2023,Data Analyst,Data Analysis,95000,Remote
2023,Data Analyst,Data Analysis,95400,Remote
2023,Data Analyst,Data Analysis,57800,Remote
2023,Data Scientist,Data Science and Research,110000,In-person
2023,Data Scientist,Data Science and Research,86000,In-person
2023,Data Analyst,Data Analysis,125000,In-person
2023,Data Analyst,Data Analysis,87500,In-person
2023,Business Intelligence Engineer,BI and Visualization,185000,In-person
2023,Business Intelligence Engineer,BI and Visualization,79600,In-person
2023,Machine Learning Engineer,Machine Learning and AI,275000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,170000,In-person
2023,Data Engineer,Data Engineering,133200,Remote
2023,Data Engineer,Data Engineering,84000,Remote
2023,Data Analyst,Data Analysis,171000,In-person
2023,Data Analyst,Data Analysis,93000,In-person
2023,Analytics Engineer,Leadership and Management,216450,In-person
2023,Analytics Engineer,Leadership and Management,123750,In-person
2023,Research Scientist,Data Science and Research,212800,In-person
2023,Research Scientist,Data Science and Research,124100,In-person
2023,Data Scientist,Data Science and Research,205000,Remote
2023,Data Scientist,Data Science and Research,166000,Remote
2023,Data Scientist,Data Science and Research,231650,In-person
2023,Data Scientist,Data Science and Research,189100,In-person
2023,Data Engineer,Data Engineering,160000,Remote
2023,Data Engineer,Data Engineering,120000,Remote
2023,Data Scientist,Data Science and Research,156100,In-person
2023,Data Scientist,Data Science and Research,100400,In-person
2023,Data Engineer,Data Engineering,266875,In-person
2023,Data Engineer,Data Engineering,128250,In-person
2023,Data Engineer,Data Engineering,158600,Remote
2023,Data Engineer,Data Engineering,115300,Remote
2023,Data Engineer,Data Engineering,225300,In-person
2023,Data Engineer,Data Engineering,197400,In-person
2023,Data Analyst,Data Analysis,109900,In-person
2023,Data Analyst,Data Analysis,61200,In-person
2023,Data Integration Engineer,Data Engineering,161000,Remote
2023,Data Integration Engineer,Data Engineering,75000,Remote
2023,Data Analyst,Data Analysis,166000,In-person
2023,Data Analyst,Data Analysis,73100,In-person
2023,Data Scientist,Data Science and Research,138510,In-person
2023,Data Scientist,Data Science and Research,95490,In-person
2023,Data Analyst,Data Analysis,150000,Remote
